ts_code,symbol,name,area,industry,list_date,filter_time
601019.SH,601019,山东出版,山东,出版业,20171122,2025-01-09 19:14:53
601020.SH,601020,华钰矿业,西藏,铅锌,20160316,2025-01-09 19:14:53
601086.SH,601086,国芳集团,甘肃,百货,20170929,2025-01-09 19:14:53
601099.SH,601099,太平洋,云南,证券,20071228,2025-01-09 19:14:53
601107.SH,601107,四川成渝,四川,路桥,20090727,2025-01-09 19:14:53
601113.SH,601113,华鼎股份,浙江,互联网,20110509,2025-01-09 19:14:53
601116.SH,601116,三江购物,浙江,超市连锁,20110302,2025-01-09 19:14:53
601118.SH,601118,海南橡胶,海南,橡胶,20110107,2025-01-09 19:14:53
601133.SH,601133,柏诚股份,江苏,建筑工程,20230410,2025-01-09 19:14:53
601137.SH,601137,博威合金,浙江,小金属,20110127,2025-01-09 19:14:53
601211.SH,601211,国泰君安,上海,证券,20150626,2025-01-09 19:14:53
601216.SH,601216,君正集团,内蒙,化工原料,20110222,2025-01-09 19:14:53
601238.SH,601238,广汽集团,广东,汽车整车,20120329,2025-01-09 19:14:53
601279.SH,601279,英利汽车,吉林,汽车配件,20210415,2025-01-09 19:14:53
601360.SH,601360,三六零,天津,互联网,20120116,2025-01-09 19:14:53
601366.SH,601366,利群股份,山东,百货,20170412,2025-01-09 19:14:53
601512.SH,601512,中新集团,江苏,园区开发,20191220,2025-01-09 19:14:53
601519.SH,601519,大智慧,上海,软件服务,20110128,2025-01-09 19:14:53
601606.SH,601606,长城军工,安徽,专用机械,20180806,2025-01-09 19:14:53
601609.SH,601609,金田股份,浙江,铜,20200422,2025-01-09 19:14:53
601615.SH,601615,明阳智能,广东,电气设备,20190123,2025-01-09 19:14:53
601616.SH,601616,广电电气,上海,电气设备,20110201,2025-01-09 19:14:53
601700.SH,601700,风范股份,江苏,电气设备,20110118,2025-01-09 19:14:53
601727.SH,601727,上海电气,上海,电气设备,20081205,2025-01-09 19:14:53
601777.SH,601777,力帆科技,重庆,摩托车,20101125,2025-01-09 19:14:53
601789.SH,601789,宁波建工,浙江,建筑工程,20110816,2025-01-09 19:14:53
601798.SH,601798,蓝科高新,甘肃,化工机械,20110622,2025-01-09 19:14:53
601801.SH,601801,皖新传媒,安徽,出版业,20100118,2025-01-09 19:14:53
601828.SH,601828,美凯龙,上海,其他商业,20180117,2025-01-09 19:14:53
601865.SH,601865,福莱特,浙江,玻璃,20190215,2025-01-09 19:14:53
601890.SH,601890,亚星锚链,江苏,船舶,20101228,2025-01-09 19:14:53
601933.SH,601933,永辉超市,福建,超市连锁,20101215,2025-01-09 19:14:53
601969.SH,601969,海南矿业,海南,普钢,20141209,2025-01-09 19:14:53
603001.SH,603001,奥康国际,浙江,服饰,20120426,2025-01-09 19:14:53
603002.SH,603002,宏昌电子,广东,化工原料,20120518,2025-01-09 19:14:53
603004.SH,603004,鼎龙科技,浙江,化工原料,20231227,2025-01-09 19:14:53
603006.SH,603006,联明股份,上海,汽车配件,20140630,2025-01-09 19:14:53
603010.SH,603010,万盛股份,浙江,化工原料,20141010,2025-01-09 19:14:53
603011.SH,603011,合锻智能,安徽,专用机械,20141107,2025-01-09 19:14:53
603018.SH,603018,华设集团,江苏,建筑工程,20141013,2025-01-09 19:14:53
603021.SH,603021,山东华鹏,山东,家居用品,20150423,2025-01-09 19:14:53
603025.SH,603025,大豪科技,北京,纺织机械,20150422,2025-01-09 19:14:53
603028.SH,603028,赛福天,江苏,钢加工,20160331,2025-01-09 19:14:53
603029.SH,603029,天鹅股份,山东,农用机械,20160427,2025-01-09 19:14:53
603033.SH,603033,三维股份,浙江,橡胶,20161207,2025-01-09 19:14:53
603035.SH,603035,常熟汽饰,江苏,汽车配件,20170105,2025-01-09 19:14:53
603036.SH,603036,如通股份,江苏,专用机械,20161209,2025-01-09 19:14:53
603037.SH,603037,凯众股份,上海,汽车配件,20170120,2025-01-09 19:14:53
603038.SH,603038,华立股份,广东,家居用品,20170116,2025-01-09 19:14:53
603042.SH,603042,华脉科技,江苏,通信设备,20170602,2025-01-09 19:14:53
603048.SH,603048,浙江黎明,浙江,汽车配件,20211116,2025-01-09 19:14:53
603053.SH,603053,成都燃气,四川,供气供热,20191217,2025-01-09 19:14:53
603056.SH,603056,德邦股份,上海,仓储物流,20180116,2025-01-09 19:14:53
603057.SH,603057,紫燕食品,上海,食品,20220926,2025-01-09 19:14:53
603058.SH,603058,永吉股份,贵州,广告包装,20161223,2025-01-09 19:14:53
603060.SH,603060,国检集团,北京,建筑工程,20161109,2025-01-09 19:14:53
603066.SH,603066,音飞储存,江苏,仓储物流,20150611,2025-01-09 19:14:53
603069.SH,603069,海汽集团,海南,公共交通,20160712,2025-01-09 19:14:53
603073.SH,603073,彩蝶实业,浙江,纺织,20230316,2025-01-09 19:14:53
603078.SH,603078,江化微,江苏,半导体,20170410,2025-01-09 19:14:53
603079.SH,603079,圣达生物,浙江,食品,20170823,2025-01-09 19:14:53
603081.SH,603081,大丰实业,浙江,专用机械,20170420,2025-01-09 19:14:53
603085.SH,603085,天成自控,浙江,汽车配件,20150630,2025-01-09 19:14:53
603088.SH,603088,宁波精达,浙江,机床制造,20141111,2025-01-09 19:14:53
603089.SH,603089,正裕工业,浙江,汽车配件,20170126,2025-01-09 19:14:53
603090.SH,603090,宏盛股份,江苏,专用机械,20160831,2025-01-09 19:14:53
603098.SH,603098,森特股份,北京,装修装饰,20161216,2025-01-09 19:14:53
603101.SH,603101,汇嘉时代,新疆,百货,20160506,2025-01-09 19:14:53
603103.SH,603103,横店影视,浙江,影视音像,20171012,2025-01-09 19:14:53
603109.SH,603109,神驰机电,重庆,电气设备,20191231,2025-01-09 19:14:53
603110.SH,603110,东方材料,安徽,染料涂料,20171013,2025-01-09 19:14:53
603116.SH,603116,红蜻蜓,浙江,服饰,20150629,2025-01-09 19:14:53
603117.SH,603117,万林物流,江苏,仓储物流,20150629,2025-01-09 19:14:53
603121.SH,603121,华培动力,上海,汽车配件,20190111,2025-01-09 19:14:53
603123.SH,603123,翠微股份,北京,多元金融,20120503,2025-01-09 19:14:53
603126.SH,603126,中材节能,天津,环境保护,20140731,2025-01-09 19:14:53
603127.SH,603127,昭衍新药,北京,医疗保健,20170825,2025-01-09 19:14:53
603131.SH,603131,上海沪工,上海,专用机械,20160607,2025-01-09 19:14:53
603138.SH,603138,海量数据,北京,软件服务,20170306,2025-01-09 19:14:53
603153.SH,603153,上海建科,上海,建筑工程,20230313,2025-01-09 19:14:53
603155.SH,603155,新亚强,江苏,化工原料,20200901,2025-01-09 19:14:53
603159.SH,603159,上海亚虹,上海,专用机械,20160812,2025-01-09 19:14:53
603161.SH,603161,科华控股,江苏,汽车配件,20180105,2025-01-09 19:14:53
603166.SH,603166,福达股份,广西,汽车配件,20141127,2025-01-09 19:14:53
603168.SH,603168,莎普爱思,浙江,化学制药,20140702,2025-01-09 19:14:53
603176.SH,603176,汇通集团,河北,建筑工程,20211231,2025-01-09 19:14:53
603178.SH,603178,圣龙股份,浙江,汽车配件,20170328,2025-01-09 19:14:53
603180.SH,603180,金牌家居,福建,家居用品,20170512,2025-01-09 19:14:53
603181.SH,603181,皇马科技,浙江,化工原料,20170824,2025-01-09 19:14:53
603185.SH,603185,弘元绿能,江苏,电气设备,20181228,2025-01-09 19:14:53
603188.SH,603188,亚邦股份,江苏,染料涂料,20140909,2025-01-09 19:14:53
603189.SH,603189,网达软件,上海,软件服务,20160914,2025-01-09 19:14:53
603196.SH,603196,日播时尚,上海,服饰,20170531,2025-01-09 19:14:53
603201.SH,603201,常润股份,江苏,汽车配件,20220729,2025-01-09 19:14:53
603206.SH,603206,嘉环科技,江苏,通信设备,20220506,2025-01-09 19:14:53
603211.SH,603211,晋拓股份,上海,汽车配件,20220725,2025-01-09 19:14:53
603212.SH,603212,赛伍技术,江苏,塑料,20200430,2025-01-09 19:14:53
603213.SH,603213,镇洋发展,浙江,化工原料,20211111,2025-01-09 19:14:53
603216.SH,603216,梦天家居,浙江,家居用品,20211215,2025-01-09 19:14:53
603217.SH,603217,元利科技,山东,化工原料,20190620,2025-01-09 19:14:53
603219.SH,603219,富佳股份,浙江,家用电器,20211122,2025-01-09 19:14:53
603221.SH,603221,爱丽家居,江苏,家居用品,20200323,2025-01-09 19:14:53
603222.SH,603222,济民健康,浙江,医疗保健,20150217,2025-01-09 19:14:53
603223.SH,603223,恒通股份,山东,公路,20150630,2025-01-09 19:14:53
603226.SH,603226,菲林格尔,上海,家居用品,20170615,2025-01-09 19:14:53
603229.SH,603229,奥翔药业,浙江,化学制药,20170509,2025-01-09 19:14:53
603231.SH,603231,索宝蛋白,浙江,食品,20231215,2025-01-09 19:14:53
603232.SH,603232,格尔软件,上海,软件服务,20170421,2025-01-09 19:14:53
603233.SH,603233,大参林,广东,医药商业,20170731,2025-01-09 19:14:53
603238.SH,603238,诺邦股份,浙江,纺织,20170222,2025-01-09 19:14:53
603239.SH,603239,浙江仙通,浙江,汽车配件,20161230,2025-01-09 19:14:53
603256.SH,603256,宏和科技,上海,玻璃,20190719,2025-01-09 19:14:53
603266.SH,603266,天龙股份,浙江,汽车配件,20170110,2025-01-09 19:14:53
603270.SH,603270,金帝股份,山东,机械基件,20230901,2025-01-09 19:14:53
603272.SH,603272,联翔股份,浙江,家居用品,20220520,2025-01-09 19:14:53
603273.SH,603273,天元智能,江苏,专用机械,20231023,2025-01-09 19:14:53
603278.SH,603278,大业股份,山东,钢加工,20171113,2025-01-09 19:14:53
603300.SH,603300,海南华铁,浙江,多元金融,20150529,2025-01-09 19:14:53
603305.SH,603305,旭升集团,浙江,汽车配件,20170710,2025-01-09 19:14:53
603310.SH,603310,巍华新材,浙江,化工原料,20240814,2025-01-09 19:14:53
603311.SH,603311,金海高科,浙江,家用电器,20150518,2025-01-09 19:14:53
603313.SH,603313,梦百合,江苏,家居用品,20161013,2025-01-09 19:14:53
603318.SH,603318,水发燃气,辽宁,供气供热,20150424,2025-01-09 19:14:53
603326.SH,603326,我乐家居,江苏,家居用品,20170616,2025-01-09 19:14:53
603327.SH,603327,福蓉科技,四川,元器件,20190523,2025-01-09 19:14:53
603331.SH,603331,百达精工,浙江,专用机械,20170705,2025-01-09 19:14:53
603332.SH,603332,苏州龙杰,江苏,化纤,20190117,2025-01-09 19:14:53
603333.SH,603333,尚纬股份,四川,电气设备,20120507,2025-01-09 19:14:53
603335.SH,603335,迪生力,广东,汽车配件,20170620,2025-01-09 19:14:53
603336.SH,603336,宏辉果蔬,广东,农业综合,20161124,2025-01-09 19:14:53
603356.SH,603356,华菱精工,安徽,运输设备,20180124,2025-01-09 19:14:53
603359.SH,603359,东珠生态,江苏,建筑工程,20170901,2025-01-09 19:14:53
603365.SH,603365,水星家纺,上海,纺织,20171120,2025-01-09 19:14:53
603378.SH,603378,亚士创能,上海,染料涂料,20170928,2025-01-09 19:14:53
603386.SH,603386,骏亚科技,广东,元器件,20170912,2025-01-09 19:14:53
603389.SH,603389,亚振家居,江苏,家居用品,20161215,2025-01-09 19:14:53
603390.SH,603390,通达电气,广东,汽车配件,20191125,2025-01-09 19:14:53
603399.SH,603399,永杉锂业,辽宁,小金属,20120824,2025-01-09 19:14:53
603421.SH,603421,鼎信通讯,山东,通信设备,20161011,2025-01-09 19:14:53
603429.SH,603429,集友股份,安徽,广告包装,20170124,2025-01-09 19:14:53
603458.SH,603458,勘设股份,贵州,建筑工程,20170809,2025-01-09 19:14:53
603466.SH,603466,风语筑,上海,文教休闲,20171020,2025-01-09 19:14:53
603488.SH,603488,展鹏科技,江苏,运输设备,20170516,2025-01-09 19:14:53
603511.SH,603511,爱慕股份,北京,服饰,20210531,2025-01-09 19:14:53
603517.SH,603517,绝味食品,湖南,食品,20170317,2025-01-09 19:14:53
603518.SH,603518,锦泓集团,江苏,服饰,20141203,2025-01-09 19:14:53
603519.SH,603519,立霸股份,江苏,家用电器,20150319,2025-01-09 19:14:53
603520.SH,603520,司太立,浙江,化学制药,20160309,2025-01-09 19:14:53
603527.SH,603527,众源新材,安徽,铜,20170907,2025-01-09 19:14:53
603528.SH,603528,多伦科技,江苏,软件服务,20160503,2025-01-09 19:14:53
603533.SH,603533,掌阅科技,北京,互联网,20170921,2025-01-09 19:14:53
603535.SH,603535,嘉诚国际,广东,仓储物流,20170808,2025-01-09 19:14:53
603536.SH,603536,惠发食品,山东,食品,20170613,2025-01-09 19:14:53
603569.SH,603569,长久物流,北京,公路,20160810,2025-01-09 19:14:53
603580.SH,603580,艾艾精工,上海,塑料,20170525,2025-01-09 19:14:53
603585.SH,603585,苏利股份,江苏,农药化肥,20161214,2025-01-09 19:14:53
603586.SH,603586,金麒麟,山东,汽车配件,20170406,2025-01-09 19:14:53
603587.SH,603587,地素时尚,上海,服饰,20180622,2025-01-09 19:14:53
603595.SH,603595,东尼电子,浙江,元器件,20170712,2025-01-09 19:14:53
603598.SH,603598,引力传媒,北京,互联网,20150527,2025-01-09 19:14:53
603602.SH,603602,纵横通信,浙江,通信设备,20170810,2025-01-09 19:14:53
603607.SH,603607,京华激光,浙江,造纸,20171025,2025-01-09 19:14:53
603609.SH,603609,禾丰股份,辽宁,饲料,20140808,2025-01-09 19:14:53
603610.SH,603610,麒盛科技,浙江,家居用品,20191029,2025-01-09 19:14:53
603611.SH,603611,诺力股份,浙江,专用机械,20150128,2025-01-09 19:14:53
603612.SH,603612,索通发展,山东,矿物制品,20170718,2025-01-09 19:14:53
603616.SH,603616,韩建河山,北京,水泥,20150611,2025-01-09 19:14:53
603618.SH,603618,杭电股份,浙江,电气设备,20150217,2025-01-09 19:14:53
603626.SH,603626,科森科技,江苏,元器件,20170209,2025-01-09 19:14:53
603628.SH,603628,清源股份,福建,电气设备,20170112,2025-01-09 19:14:53
603630.SH,603630,拉芳家化,广东,日用化工,20170313,2025-01-09 19:14:53
603636.SH,603636,南威软件,福建,软件服务,20141230,2025-01-09 19:14:53
603637.SH,603637,镇海股份,浙江,建筑工程,20170208,2025-01-09 19:14:53
603648.SH,603648,畅联股份,上海,仓储物流,20170913,2025-01-09 19:14:53
603656.SH,603656,泰禾智能,安徽,专用机械,20170321,2025-01-09 19:14:53
603657.SH,603657,春光科技,浙江,家用电器,20180730,2025-01-09 19:14:53
603659.SH,603659,璞泰来,上海,化工原料,20171103,2025-01-09 19:14:53
603660.SH,603660,苏州科达,江苏,IT设备,20161201,2025-01-09 19:14:53
603665.SH,603665,康隆达,浙江,服饰,20170313,2025-01-09 19:14:53
603669.SH,603669,灵康药业,西藏,化学制药,20150528,2025-01-09 19:14:53
603676.SH,603676,卫信康,西藏,化学制药,20170721,2025-01-09 19:14:53
603679.SH,603679,华体科技,四川,电气设备,20170621,2025-01-09 19:14:53
603682.SH,603682,锦和商管,上海,房产服务,20200421,2025-01-09 19:14:53
603686.SH,603686,福龙马,福建,环境保护,20150126,2025-01-09 19:14:53
603696.SH,603696,安记食品,福建,食品,20151209,2025-01-09 19:14:53
603697.SH,603697,有友食品,重庆,食品,20190508,2025-01-09 19:14:53
603698.SH,603698,航天工程,北京,专用机械,20150128,2025-01-09 19:14:53
603701.SH,603701,德宏股份,浙江,汽车配件,20160412,2025-01-09 19:14:53
603703.SH,603703,盛洋科技,浙江,元器件,20150423,2025-01-09 19:14:53
603706.SH,603706,东方环宇,新疆,供气供热,20180709,2025-01-09 19:14:53
603708.SH,603708,家家悦,山东,超市连锁,20161213,2025-01-09 19:14:53
603711.SH,603711,香飘飘,浙江,软饮料,20171130,2025-01-09 19:14:53
603712.SH,603712,七一二,天津,通信设备,20180226,2025-01-09 19:14:53
603716.SH,603716,塞力医疗,湖北,医药商业,20161031,2025-01-09 19:14:53
603717.SH,603717,天域生物,重庆,农业综合,20170327,2025-01-09 19:14:53
603718.SH,603718,海利生物,上海,农业综合,20150515,2025-01-09 19:14:53
603719.SH,603719,良品铺子,湖北,食品,20200224,2025-01-09 19:14:53
603726.SH,603726,朗迪集团,浙江,家用电器,20160421,2025-01-09 19:14:53
603729.SH,603729,龙韵股份,上海,广告包装,20150324,2025-01-09 19:14:53
603739.SH,603739,蔚蓝生物,山东,农业综合,20190116,2025-01-09 19:14:53
603758.SH,603758,秦安股份,重庆,汽车配件,20170517,2025-01-09 19:14:53
603759.SH,603759,海天股份,四川,水务,20210326,2025-01-09 19:14:53
603767.SH,603767,中马传动,浙江,汽车配件,20170613,2025-01-09 19:14:53
603776.SH,603776,永安行,江苏,公共交通,20170817,2025-01-09 19:14:53
603777.SH,603777,来伊份,上海,食品,20161012,2025-01-09 19:14:53
603788.SH,603788,宁波高发,浙江,汽车配件,20150120,2025-01-09 19:14:53
603789.SH,603789,星光农机,浙江,农用机械,20150427,2025-01-09 19:14:53
603790.SH,603790,雅运股份,上海,染料涂料,20180912,2025-01-09 19:14:53
603798.SH,603798,康普顿,山东,石油加工,20160406,2025-01-09 19:14:53
603801.SH,603801,志邦家居,安徽,家居用品,20170630,2025-01-09 19:14:53
603803.SH,603803,瑞斯康达,北京,通信设备,20170420,2025-01-09 19:14:53
603806.SH,603806,福斯特,浙江,塑料,20140905,2025-01-09 19:14:53
603808.SH,603808,歌力思,深圳,服饰,20150422,2025-01-09 19:14:53
603819.SH,603819,神力股份,江苏,电气设备,20161125,2025-01-09 19:14:53
603825.SH,603825,华扬联众,湖南,互联网,20170802,2025-01-09 19:14:53
603838.SH,603838,四通股份,广东,家居用品,20150701,2025-01-09 19:14:53
603839.SH,603839,安正时尚,浙江,服饰,20170214,2025-01-09 19:14:53
603843.SH,603843,正平股份,青海,建筑工程,20160905,2025-01-09 19:14:53
603848.SH,603848,好太太,广东,家居用品,20171201,2025-01-09 19:14:53
603861.SH,603861,白云电器,广东,电气设备,20160322,2025-01-09 19:14:53
603863.SH,603863,松炀资源,广东,造纸,20190621,2025-01-09 19:14:53
603866.SH,603866,桃李面包,辽宁,食品,20151222,2025-01-09 19:14:53
603877.SH,603877,太平鸟,浙江,服饰,20170109,2025-01-09 19:14:53
603878.SH,603878,武进不锈,江苏,钢加工,20161219,2025-01-09 19:14:53
603881.SH,603881,数据港,上海,软件服务,20170208,2025-01-09 19:14:53
603883.SH,603883,老百姓,湖南,医药商业,20150423,2025-01-09 19:14:53
603887.SH,603887,城地香江,上海,软件服务,20161010,2025-01-09 19:14:53
603890.SH,603890,春秋电子,江苏,元器件,20171212,2025-01-09 19:14:53
603900.SH,603900,莱绅通灵,江苏,服饰,20161123,2025-01-09 19:14:53
603901.SH,603901,永创智能,浙江,专用机械,20150529,2025-01-09 19:14:53
603903.SH,603903,中持股份,北京,环境保护,20170314,2025-01-09 19:14:53
603906.SH,603906,龙蟠科技,江苏,电气设备,20170410,2025-01-09 19:14:53
603909.SH,603909,建发合诚,福建,建筑工程,20160628,2025-01-09 19:14:53
603915.SH,603915,国茂股份,江苏,机械基件,20190614,2025-01-09 19:14:53
603917.SH,603917,合力科技,浙江,汽车配件,20171204,2025-01-09 19:14:53
603918.SH,603918,金桥信息,上海,软件服务,20150528,2025-01-09 19:14:53
603928.SH,603928,兴业股份,江苏,化工原料,20161212,2025-01-09 19:14:53
603933.SH,603933,睿能科技,福建,元器件,20170706,2025-01-09 19:14:53
603949.SH,603949,雪龙集团,浙江,汽车配件,20200310,2025-01-09 19:14:53
603955.SH,603955,大千生态,江苏,建筑工程,20170310,2025-01-09 19:14:53
603956.SH,603956,威派格,上海,专用机械,20190222,2025-01-09 19:14:53
603958.SH,603958,哈森股份,江苏,服饰,20160629,2025-01-09 19:14:53
603960.SH,603960,克来机电,上海,汽车配件,20170314,2025-01-09 19:14:53
603969.SH,603969,银龙股份,天津,其他建材,20150227,2025-01-09 19:14:53
603976.SH,603976,正川股份,重庆,医疗保健,20170822,2025-01-09 19:14:53
603977.SH,603977,国泰集团,江西,化工原料,20161111,2025-01-09 19:14:53
603978.SH,603978,深圳新星,深圳,小金属,20170807,2025-01-09 19:14:53
603980.SH,603980,吉华集团,浙江,染料涂料,20170615,2025-01-09 19:14:53
603985.SH,603985,恒润股份,江苏,电气设备,20170505,2025-01-09 19:14:53
603999.SH,603999,读者传媒,甘肃,出版业,20151210,2025-01-09 19:14:53
605001.SH,605001,威奥股份,山东,运输设备,20200522,2025-01-09 19:14:53
605003.SH,605003,众望布艺,浙江,纺织,20200908,2025-01-09 19:14:53
605006.SH,605006,山东玻纤,山东,玻璃,20200903,2025-01-09 19:14:53
605018.SH,605018,长华集团,浙江,汽车配件,20200929,2025-01-09 19:14:53
605020.SH,605020,永和股份,浙江,化工原料,20210709,2025-01-09 19:14:53
605028.SH,605028,世茂能源,浙江,供气供热,20210712,2025-01-09 19:14:53
605050.SH,605050,福然德,上海,仓储物流,20200924,2025-01-09 19:14:53
605055.SH,605055,迎丰股份,浙江,纺织,20210129,2025-01-09 19:14:53
605056.SH,605056,咸亨国际,浙江,电器仪表,20210720,2025-01-09 19:14:53
605066.SH,605066,天正电气,浙江,电气设备,20200807,2025-01-09 19:14:53
605069.SH,605069,正和生态,北京,环境保护,20210816,2025-01-09 19:14:53
605077.SH,605077,华康股份,浙江,食品,20210209,2025-01-09 19:14:53
605081.SH,605081,太和水,上海,环境保护,20210209,2025-01-09 19:14:53
605100.SH,605100,华丰股份,山东,机械基件,20200811,2025-01-09 19:14:53
605122.SH,605122,四方新材,重庆,水泥,20210310,2025-01-09 19:14:53
605136.SH,605136,丽人丽妆,上海,其他商业,20200929,2025-01-09 19:14:53
605151.SH,605151,西上海,上海,汽车配件,20201215,2025-01-09 19:14:53
605155.SH,605155,西大门,浙江,家居用品,20201231,2025-01-09 19:14:53
605158.SH,605158,华达新材,浙江,钢加工,20200805,2025-01-09 19:14:53
605178.SH,605178,时空科技,北京,装修装饰,20200821,2025-01-09 19:14:53
605179.SH,605179,一鸣食品,浙江,乳制品,20201228,2025-01-09 19:14:53
605180.SH,605180,华生科技,浙江,纺织,20210430,2025-01-09 19:14:53
605186.SH,605186,健麾信息,上海,专用机械,20201222,2025-01-09 19:14:53
605188.SH,605188,国光连锁,江西,超市连锁,20200728,2025-01-09 19:14:53
605228.SH,605228,神通科技,浙江,汽车配件,20210120,2025-01-09 19:14:53
605268.SH,605268,王力安防,浙江,家居用品,20210224,2025-01-09 19:14:53
605287.SH,605287,德才股份,山东,装修装饰,20210706,2025-01-09 19:14:53
605298.SH,605298,必得科技,江苏,运输设备,20210301,2025-01-09 19:14:53
605299.SH,605299,舒华体育,福建,文教休闲,20201215,2025-01-09 19:14:53
605300.SH,605300,佳禾食品,江苏,乳制品,20210430,2025-01-09 19:14:53
605303.SH,605303,园林股份,浙江,建筑工程,20210301,2025-01-09 19:14:53
605336.SH,605336,帅丰电器,浙江,家用电器,20201019,2025-01-09 19:14:53
605337.SH,605337,李子园,浙江,乳制品,20210208,2025-01-09 19:14:53
605338.SH,605338,巴比食品,上海,食品,20201012,2025-01-09 19:14:53
605366.SH,605366,宏柏新材,江西,化工原料,20200812,2025-01-09 19:14:53
605388.SH,605388,均瑶健康,湖北,乳制品,20200818,2025-01-09 19:14:53
605398.SH,605398,新炬网络,上海,软件服务,20210121,2025-01-09 19:14:53
605399.SH,605399,晨光新材,江西,化工原料,20200804,2025-01-09 19:14:53
605566.SH,605566,福莱蒽特,浙江,染料涂料,20211025,2025-01-09 19:14:53
605577.SH,605577,龙版传媒,黑龙江,出版业,20210824,2025-01-09 19:14:53
605580.SH,605580,恒盛能源,浙江,供气供热,20210819,2025-01-09 19:14:53
